4200188380,NNX07AH59G,HQ,TEMPERATURE AND POLARIZATION FOREGROUNDS AND THE COSMIC MICROWAVE BACKGROUND,ELENA PIERPAOLI,JEFFREY HAYES,UNIVERSITY OF SOUTHERN CALIFORNIA,4/16/07,7/1/07,6/30/10,AWARDED,NO,2011MNRAS.417.2817P,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011MNRAS.417.2817P?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",The properties of brightest cluster galaxies in the Sloan Digital Sky Survey Data Release 6 adaptive matched filter cluster catalogue,Monthly Notices of the Royal Astronomical Society,"Pipino, A.; Szabo, T.; Pierpaoli, E.; MacKenzie, S. M.; Dong, F.",PI in authors,REFEREED; ARTICLE,galaxies clusters; galaxies elliptical lenticular;cd; cd; galaxies evolution; astronomy x rays; galaxies: clusters: general; galaxies: elliptical and lenticular; cD; galaxies: evolution; X-rays: galaxies: clusters; Astrophysics - Cosmology and Extragalactic Astrophysics; galaxies clusters; galaxies elliptical lenticular;cd; cd; galaxies evolution; astronomy x rays
4200188380,NNX07AH59G,HQ,TEMPERATURE AND POLARIZATION FOREGROUNDS AND THE COSMIC MICROWAVE BACKGROUND,ELENA PIERPAOLI,JEFFREY HAYES,UNIVERSITY OF SOUTHERN CALIFORNIA,4/16/07,7/1/07,6/30/10,AWARDED,NO,2009A&A...503..691B,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009A&A...503..691B?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Measuring the tensor to scalar ratio from CMB B-modes in the presence of foregrounds,Astronomy and Astrophysics,"Betoule, M.; Pierpaoli, E.; Delabrouille, J.; Le Jeune, M.; Cardoso, J. -F.",PI in authors,OPENACCESS; REFEREED; PUB_OPENACCESS; ARTICLE,cosmology cosmic microwave background; cosmology cosmological parameters; cosmology observations; cosmology: cosmic microwave background; cosmology: cosmological parameters; cosmology: observations; Astrophysics - Cosmology and Extra-Galactic Astrophysics; cosmology cosmic microwave background; cosmology cosmological parameters; cosmology observations
4200188380,NNX07AH59G,HQ,TEMPERATURE AND POLARIZATION FOREGROUNDS AND THE COSMIC MICROWAVE BACKGROUND,ELENA PIERPAOLI,JEFFREY HAYES,UNIVERSITY OF SOUTHERN CALIFORNIA,4/16/07,7/1/07,6/30/10,AWARDED,NO,2009NewA...14..435L,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009NewA...14..435L?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Higher neutrino mass allowed if Cold Dark Matter and Dark Energy are coupled,New Astronomy,"La Vacca, G.; Bonometto, S. A.; Colombo, L. P. L.",PI not found,REFEREED; ARTICLE,cosmology miscellaneous; clusters general; astrophysics; 98.80.-k; 98.65.-r; Cosmology; Galaxy groups; clusters; and superclusters; large scale structure of the Universe; Astrophysics; 98.80.-k; 98.65.-r; cosmology miscellaneous; clusters general; astrophysics
4200188380,NNX07AH59G,HQ,TEMPERATURE AND POLARIZATION FOREGROUNDS AND THE COSMIC MICROWAVE BACKGROUND,ELENA PIERPAOLI,JEFFREY HAYES,UNIVERSITY OF SOUTHERN CALIFORNIA,4/16/07,7/1/07,6/30/10,AWARDED,NO,2009JCAP...04..007L,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009JCAP...04..007L?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Do WMAP data favor neutrino mass and a coupling between Cold Dark Matter and Dark Energy?,Journal of Cosmology and Astro-Particle Physics,"La Vacca, G.; Kristiansen, J. R.; Colombo, L. P. L.; Mainini, R.; Bonometto, S. A.",PI not found,REFEREED; ARTICLE,Astrophysics - Cosmology and Extragalactic Astrophysics
4200188380,NNX07AH59G,HQ,TEMPERATURE AND POLARIZATION FOREGROUNDS AND THE COSMIC MICROWAVE BACKGROUND,ELENA PIERPAOLI,JEFFREY HAYES,UNIVERSITY OF SOUTHERN CALIFORNIA,4/16/07,7/1/07,6/30/10,AWARDED,NO,2009NewA...14..269C,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009NewA...14..269C?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Model independent approaches to reionization in the analysis of upcoming CMB data,New Astronomy,"Colombo, L. P. L.; Pierpaoli, E.",PI in authors,REFEREED; ARTICLE,background; cosmology miscellaneous; astrophysics; 98.70.Vc; 98.80.-k; 98.80.Es; Background radiations; Cosmology; Observational cosmology; Astrophysics; background; cosmology miscellaneous; astrophysics
4200188380,NNX07AH59G,HQ,TEMPERATURE AND POLARIZATION FOREGROUNDS AND THE COSMIC MICROWAVE BACKGROUND,ELENA PIERPAOLI,JEFFREY HAYES,UNIVERSITY OF SOUTHERN CALIFORNIA,4/16/07,7/1/07,6/30/10,AWARDED,NO,2008JCAP...04..007L,"http://labs.adsabs.harvard.edu/adsabs/api/record/2008JCAP...04..007L?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Gravitational lensing constraints on dynamical and coupled dark energy,Journal of Cosmology and Astro-Particle Physics,"La Vacca, G.; Colombo, L. P. L.",PI not found,REFEREED; ARTICLE,astrophysics; astrophysics; Astrophysics
4200193097,NNX07AI46G,HQ,ISOTOPIC EVOLUTION OF THE EARLY SOLAR SYSTEM FROM HIGH PRECISION MICROPROBE ANALYSES OF PRIMITIVE ME,NORIKO KITA,DAVID LINDSTROM,UNIVERSITY OF WISCONSIN,4/17/07,3/13/07,3/13/10,AWARDED,NO,2012GeCoA..90..242U,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012GeCoA..90..242U?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Primordial oxygen isotope reservoirs of the solar nebula recorded in chondrules in Acfer 094 carbonaceous chondrite,Geochimica et Cosmochimica Acta,"Ushikubo, Takayuki; Kimura, Makoto; Kita, Noriko T.; Valley, John W.",PI in authors,REFEREED; ARTICLE,no keywords
4200193097,NNX07AI46G,HQ,ISOTOPIC EVOLUTION OF THE EARLY SOLAR SYSTEM FROM HIGH PRECISION MICROPROBE ANALYSES OF PRIMITIVE ME,NORIKO KITA,DAVID LINDSTROM,UNIVERSITY OF WISCONSIN,4/17/07,3/13/07,3/13/10,AWARDED,NO,2012GeCoA..86...37K,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012GeCoA..86...37K?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Internal <SUP>26</SUP>Al-<SUP>26</SUP>Mg isotope systematics of a Type B CAI: Remelting of refractory precursor solids,Geochimica et Cosmochimica Acta,"Kita, Noriko T.; Ushikubo, Takayuki; Knight, Kim B.; Mendybaev, Ruslan A.; Davis, Andrew M.; Richter, Frank M.; Fournelle, John H.",PI in authors,REFEREED; ARTICLE,no keywords
4200193097,NNX07AI46G,HQ,ISOTOPIC EVOLUTION OF THE EARLY SOLAR SYSTEM FROM HIGH PRECISION MICROPROBE ANALYSES OF PRIMITIVE ME,NORIKO KITA,DAVID LINDSTROM,UNIVERSITY OF WISCONSIN,4/17/07,3/13/07,3/13/10,AWARDED,NO,2011GeCoA..75.7596R,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011GeCoA..75.7596R?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Oxygen isotope systematics of chondrules in the Allende CV3 chondrite: High precision ion microprobe studies,Geochimica et Cosmochimica Acta,"Rudraswami, N. G.; Ushikubo, T.; Nakashima, D.; Kita, N. T.",PI in authors,REFEREED; ARTICLE,no keywords
4200193097,NNX07AI46G,HQ,ISOTOPIC EVOLUTION OF THE EARLY SOLAR SYSTEM FROM HIGH PRECISION MICROPROBE ANALYSES OF PRIMITIVE ME,NORIKO KITA,DAVID LINDSTROM,UNIVERSITY OF WISCONSIN,4/17/07,3/13/07,3/13/10,AWARDED,NO,2011GeCoA..75.6556W,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011GeCoA..75.6556W?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Petrology and oxygen isotope compositions of chondrules in E3 chondrites,Geochimica et Cosmochimica Acta,"Weisberg, Michael K.; Ebel, Denton S.; Connolly, Harold C.; Kita, Noriko T.; Ushikubo, Takayuki",PI in authors,REFEREED; ARTICLE,no keywords
4200193097,NNX07AI46G,HQ,ISOTOPIC EVOLUTION OF THE EARLY SOLAR SYSTEM FROM HIGH PRECISION MICROPROBE ANALYSES OF PRIMITIVE ME,NORIKO KITA,DAVID LINDSTROM,UNIVERSITY OF WISCONSIN,4/17/07,3/13/07,3/13/10,AWARDED,NO,2010M&PS...45.1906G,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010M&PS...45.1906G?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o","The Northwest Africa 1500 meteorite: Not a ureilite, maybe a brachinite",Meteoritics and Planetary Science,"Goodrich, Cyrena Anne; Kita, Noriko T.; Spicuzza, Michael J.; Valley, John W.; Zipfel, Jutta; Mikouchi, Takashi; Miyamoto, Masamichi",PI in authors,REFEREED; ARTICLE,no keywords
4200193097,NNX07AI46G,HQ,ISOTOPIC EVOLUTION OF THE EARLY SOLAR SYSTEM FROM HIGH PRECISION MICROPROBE ANALYSES OF PRIMITIVE ME,NORIKO KITA,DAVID LINDSTROM,UNIVERSITY OF WISCONSIN,4/17/07,3/13/07,3/13/10,AWARDED,NO,2010GeCoA..74.6610K,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010GeCoA..74.6610K?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",High precision SIMS oxygen three isotope study of chondrules in LL3 chondrites: Role of ambient gas during chondrule formation,Geochimica et Cosmochimica Acta,"Kita, Noriko T.; Nagahara, Hiroko; Tachibana, Shogo; Tomomura, Shin; Spicuzza, Michael J.; Fournelle, John H.; Valley, John W.",PI in authors,REFEREED; ARTICLE,no keywords
4200185588,NNX07AG68G,HQ,MODELING THE GLOBAL ATMOSPHERIC PROPERTIES AND PHASE DEPENDENT SPECTROSCOPY OF EXTRASOLAR GIANT PLAN,TRAVIS BARMAN,ZLATAN TSVETANOV,LOWELL OBSERVATORY,4/18/07,5/1/06,4/30/07,AWARDED,NO,2007A&A...475.1125D,"http://labs.adsabs.harvard.edu/adsabs/api/record/2007A&A...475.1125D?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Characterization of the hot Neptune GJ 436 b with Spitzer and ground-based observations,Astronomy and Astrophysics,"Demory, B. -O.; Gillon, M.; Barman, T.; Bonfils, X.; Mayor, M.; Mazeh, T.; Queloz, D.; Udry, S.; Bouchy, F.; Delfosse, X.; Forveille, T.; Mallmann, F.; Pepe, F.; Perrier, C.",PI in authors,OPENACCESS; REFEREED; PUB_OPENACCESS; ARTICLE,techniques photometric; techniques spectroscopic; eclipses; planets and satellites; astronomy infrared; techniques photometric; techniques spectroscopic; eclipses; planets and satellites; astronomy infrared; techniques: photometric; techniques: spectroscopic; eclipses; stars: individual: GJ 436; planetary systems; infrared: general
4200178993/4200190857,NNX07AF48G,GSFC,TIMED DOPPLER INTEFEROMETER (TIDI) EXTENDED MISSION FY07 - FY10,WILBERT SKINNER,JOHN BRINTON,UNIVERSITY OF MICHGAN,4/19/07,1/1/07,12/31/10,AWARDED,NO,2011JASTP..73.2482W,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011JASTP..73.2482W?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o","Global distribution, seasonal, and inter-annual variations of mesospheric semidiurnal tide observed by TIMED TIDI",Journal of Atmospheric and Solar-Terrestrial Physics,"Wu, Q.; Ortland, D. A.; Solomon, S. C.; Skinner, W. R.; Niciejewski, R. J.",PI in authors,REFEREED; ARTICLE,no keywords
4200188935,NNX07AG93G,HQ,HIGH-VELOCITY CLOUDS IN THE GALACTIC ENVIRONMENT: A NUMERICAL STUDY MOTIVATED BY OBSERVATIONS,JAY HOWK,RONALD HELLINGS,UNIVERSITY OF NOTRE DAME,4/19/07,2/6/07,2/5/10,AWARDED,NO,2012JCoPh.231.7504B,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012JCoPh.231.7504B?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o","Self-adjusting, positivity preserving high order schemes for hydrodynamics and magnetohydrodynamics",Journal of Computational Physics,"Balsara, Dinshaw S.",PI not found,REFEREED; ARTICLE,no keywords
4200188935,NNX07AG93G,HQ,HIGH-VELOCITY CLOUDS IN THE GALACTIC ENVIRONMENT: A NUMERICAL STUDY MOTIVATED BY OBSERVATIONS,JAY HOWK,RONALD HELLINGS,UNIVERSITY OF NOTRE DAME,4/19/07,2/6/07,2/5/10,AWARDED,NO,2012MNRAS.422.2102M,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012MNRAS.422.2102M?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",A second-order accurate Super TimeStepping formulation for anisotropic thermal conduction,Monthly Notices of the Royal Astronomical Society,"Meyer, Chad D.; Balsara, Dinshaw S.; Aslam, Tariq D.",PI not found,REFEREED; ARTICLE,conductive heat transfer; mhd; methods numerical; conduction; MHD; methods: numerical; conductive heat transfer; mhd; methods numerical
4200188935,NNX07AG93G,HQ,HIGH-VELOCITY CLOUDS IN THE GALACTIC ENVIRONMENT: A NUMERICAL STUDY MOTIVATED BY OBSERVATIONS,JAY HOWK,RONALD HELLINGS,UNIVERSITY OF NOTRE DAME,4/19/07,2/6/07,2/5/10,AWARDED,NO,2012NewA...17..368T,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012NewA...17..368T?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",A numerical scheme and benchmark tests for non-isothermal two-fluid ambipolar diffusion,New Astronomy,"Tilley, David A.; Balsara, Dinshaw S.; Meyer, Chad",PI not found,REFEREED; ARTICLE,no keywords
4200188935,NNX07AG93G,HQ,HIGH-VELOCITY CLOUDS IN THE GALACTIC ENVIRONMENT: A NUMERICAL STUDY MOTIVATED BY OBSERVATIONS,JAY HOWK,RONALD HELLINGS,UNIVERSITY OF NOTRE DAME,4/19/07,2/6/07,2/5/10,AWARDED,NO,2011MNRAS.415.3681T,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011MNRAS.415.3681T?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Two-fluid ambipolar diffusion for molecular clouds with realistic heating and cooling,Monthly Notices of the Royal Astronomical Society,"Tilley, David A.; Balsara, Dinshaw S.",PI not found,REFEREED; ARTICLE,diffusion; mhd; waves; stars fundamental parameters; ism clouds; diffusion; MHD; waves; stars: formation; ISM: clouds; diffusion; mhd; waves; stars fundamental parameters; ism clouds
4200188935,NNX07AG93G,HQ,HIGH-VELOCITY CLOUDS IN THE GALACTIC ENVIRONMENT: A NUMERICAL STUDY MOTIVATED BY OBSERVATIONS,JAY HOWK,RONALD HELLINGS,UNIVERSITY OF NOTRE DAME,4/19/07,2/6/07,2/5/10,AWARDED,NO,2010arXiv1006.2146B,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010arXiv1006.2146B?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Efficient Implementation of ADER Schemes for Euler and Magnetohydrodynamical Flows on Structured Meshes -- Comparison with Runge-Kutta Methods,ArXiv e-prints,"Balsara, Dinshaw S.; Meyer, Chad; Dumbser, Michael; Du, Huijing; Xu, Zhiliang",PI not found,NOT REFEREED; EPRINT,Physics - Computational Physics
4200188935,NNX07AG93G,HQ,HIGH-VELOCITY CLOUDS IN THE GALACTIC ENVIRONMENT: A NUMERICAL STUDY MOTIVATED BY OBSERVATIONS,JAY HOWK,RONALD HELLINGS,UNIVERSITY OF NOTRE DAME,4/19/07,2/6/07,2/5/10,AWARDED,NO,2010JCoPh.229.1970B,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010JCoPh.229.1970B?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Multidimensional HLLE Riemann solver: Application to Euler and magnetohydrodynamic flows,Journal of Computational Physics,"Balsara, Dinshaw S.",PI not found,REFEREED; ARTICLE,Physics - Computational Physics; Physics - Fluid Dynamics
4200188935,NNX07AG93G,HQ,HIGH-VELOCITY CLOUDS IN THE GALACTIC ENVIRONMENT: A NUMERICAL STUDY MOTIVATED BY OBSERVATIONS,JAY HOWK,RONALD HELLINGS,UNIVERSITY OF NOTRE DAME,4/19/07,2/6/07,2/5/10,AWARDED,NO,2010arXiv1003.0018B,"http://labs.adsabs.harvard.edu/adsabs/api/record/2010arXiv1003.0018B?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Evaluating the Magnetorotational Instability's Dependence on Numerical Algorithms and Resolution,ArXiv e-prints,"Balsara, Dinshaw S.; Meyer, Chad",PI not found,NOT REFEREED; EPRINT,Astrophysics - Galaxy Astrophysics; Astrophysics - Solar and Stellar Astrophysics
4200188935,NNX07AG93G,HQ,HIGH-VELOCITY CLOUDS IN THE GALACTIC ENVIRONMENT: A NUMERICAL STUDY MOTIVATED BY OBSERVATIONS,JAY HOWK,RONALD HELLINGS,UNIVERSITY OF NOTRE DAME,4/19/07,2/6/07,2/5/10,AWARDED,NO,2009JCoPh.228.5040B,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009JCoPh.228.5040B?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Divergence-free reconstruction of magnetic fields and WENO schemes for magnetohydrodynamics,Journal of Computational Physics,"Balsara, Dinshaw S.",PI not found,REFEREED; ARTICLE,Physics - Computational Physics
4200188935,NNX07AG93G,HQ,HIGH-VELOCITY CLOUDS IN THE GALACTIC ENVIRONMENT: A NUMERICAL STUDY MOTIVATED BY OBSERVATIONS,JAY HOWK,RONALD HELLINGS,UNIVERSITY OF NOTRE DAME,4/19/07,2/6/07,2/5/10,AWARDED,NO,2009JCoPh.228.2480B,"http://labs.adsabs.harvard.edu/adsabs/api/record/2009JCoPh.228.2480B?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o","Efficient, high accuracy ADER-WENO schemes for hydrodynamics and divergence-free magnetohydrodynamics",Journal of Computational Physics,"Balsara, Dinshaw S.; Rumpf, Tobias; Dumbser, Michael; Munz, Claus-Dieter",PI not found,REFEREED; ARTICLE,Physics - Computational Physics
4200188935,NNX07AG93G,HQ,HIGH-VELOCITY CLOUDS IN THE GALACTIC ENVIRONMENT: A NUMERICAL STUDY MOTIVATED BY OBSERVATIONS,JAY HOWK,RONALD HELLINGS,UNIVERSITY OF NOTRE DAME,4/19/07,2/6/07,2/5/10,AWARDED,NO,2008JCoPh.227.8209D,"http://labs.adsabs.harvard.edu/adsabs/api/record/2008JCoPh.227.8209D?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",A unified framework for the construction of one-step finite volume and discontinuous Galerkin schemes on unstructured meshes,Journal of Computational Physics,"Dumbser, Michael; Balsara, Dinshaw S.; Toro, Eleuterio F.; Munz, Claus-Dieter",PI not found,REFEREED; ARTICLE,no keywords
4200192035,NNX07AI11G,HQ,ADVANCED LASER DISTANCE MEASUREMENT TECHNIQUES AND APPLICATION TO VERY LARGE ASTRONOMICAL INSTRUMEN,JAMES PHILLIPS,PAMELA MARCUM,SMITHSONIAN INSTITUTION,4/19/07,3/5/07,3/4/10,AWARDED,NO,2012CQGra..29r4013R,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012CQGra..29r4013R?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Design and characteristics of a WEP test in a sounding-rocket payload,Classical and Quantum Gravity,"Reasenberg, Robert D.; Patla, Biju R.; Phillips, James D.; Thapa, Rajesh",PI in authors,REFEREED; ARTICLE,General Relativity and Quantum Cosmology; Astrophysics - Instrumentation and Methods for Astrophysics
4200192035,NNX07AI11G,HQ,ADVANCED LASER DISTANCE MEASUREMENT TECHNIQUES AND APPLICATION TO VERY LARGE ASTRONOMICAL INSTRUMEN,JAMES PHILLIPS,PAMELA MARCUM,SMITHSONIAN INSTITUTION,4/19/07,3/5/07,3/4/10,AWARDED,NO,2011cls..conf..204P,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011cls..conf..204P?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Weak Equivalence Principle Test on a Sounding Rocket,CPT AND Lorentz Symmetry,"Phillips, J. D.; Patla, B. R.; Popescu, E. M.; Rocco, E.; Thapa, R.; Reasenberg, R. D.; Lorenzini, E. C.",PI in authors,NOT REFEREED; TOC; INPROCEEDINGS,General Relativity and Quantum Cosmology
4200192035,NNX07AI11G,HQ,ADVANCED LASER DISTANCE MEASUREMENT TECHNIQUES AND APPLICATION TO VERY LARGE ASTRONOMICAL INSTRUMEN,JAMES PHILLIPS,PAMELA MARCUM,SMITHSONIAN INSTITUTION,4/19/07,3/5/07,3/4/10,AWARDED,NO,2011CQGra..28v5001R,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011CQGra..28v5001R?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Test masses for the G-POEM test of the weak equivalence principle,Classical and Quantum Gravity,"Reasenberg, Robert D.; Phillips, James D.; Popescu, Eugeniu M.",PI in authors,REFEREED; ARTICLE,no keywords
4200192035,NNX07AI11G,HQ,ADVANCED LASER DISTANCE MEASUREMENT TECHNIQUES AND APPLICATION TO VERY LARGE ASTRONOMICAL INSTRUMEN,JAMES PHILLIPS,PAMELA MARCUM,SMITHSONIAN INSTITUTION,4/19/07,3/5/07,3/4/10,AWARDED,NO,2011CQGra..28i4014R,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011CQGra..28i4014R?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",A quick test of the WEP enabled by a sounding rocket,Classical and Quantum Gravity,"Reasenberg, Robert D.; Lorenzini, Enrico C.; Patla, Biju R.; Phillips, James D.; Popescu, Eugeniu E.; Rocco, Emanuele; Thapa, Rajesh",PI in authors,REFEREED; ARTICLE,General Relativity and Quantum Cosmology
4200192858,NNX07AI39G,GSFC,"STUDIES OF THE NUCLEATION, GROWTH AND METAMORPHISM OF REFRACTORY MATERIALS: SIMPLE ANALOGS OF COMPL",FRANS RIETMEIJER,JOSEPH NUTH,UNIVERSITY OF NEW MEXICO,4/19/07,4/1/07,3/31/10,AWARDED,NO,2011M&PS...46.1082A,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011M&PS...46.1082A?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Understanding the mechanisms of formation of nanophase compounds from Stardust: Combined experimental and observational approach,Meteoritics and Planetary Science,"Abreu, Neyda M.; Rietmeijer, Frans J. M.; Nuth, Joseph A.",PI in authors,REFEREED; ARTICLE,no keywords
4200192858,NNX07AI39G,GSFC,"STUDIES OF THE NUCLEATION, GROWTH AND METAMORPHISM OF REFRACTORY MATERIALS: SIMPLE ANALOGS OF COMPL",FRANS RIETMEIJER,JOSEPH NUTH,UNIVERSITY OF NEW MEXICO,4/19/07,4/1/07,3/31/10,AWARDED,NO,2011Icar..211..948R,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011Icar..211..948R?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Pre-accretionary and parent body histories of a cometary aggregate particle,Icarus,"Rietmeijer, Frans J. M.",PI in authors,REFEREED; ARTICLE,no keywords
4200192858,NNX07AI39G,GSFC,"STUDIES OF THE NUCLEATION, GROWTH AND METAMORPHISM OF REFRACTORY MATERIALS: SIMPLE ANALOGS OF COMPL",FRANS RIETMEIJER,JOSEPH NUTH,UNIVERSITY OF NEW MEXICO,4/19/07,4/1/07,3/31/10,AWARDED,NO,2008CPL...458..355R,"http://labs.adsabs.harvard.edu/adsabs/api/record/2008CPL...458..355R?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",A deep metastable eutectic iron aluminate,Chemical Physics Letters,"Rietmeijer, Frans J. M.; Pun, Aurora; Nuth, Joseph A., III",PI in authors,REFEREED; ARTICLE,no keywords
4200192858,NNX07AI39G,GSFC,"STUDIES OF THE NUCLEATION, GROWTH AND METAMORPHISM OF REFRACTORY MATERIALS: SIMPLE ANALOGS OF COMPL",FRANS RIETMEIJER,JOSEPH NUTH,UNIVERSITY OF NEW MEXICO,4/19/07,4/1/07,3/31/10,AWARDED,NO,2008LPI....39.1101R,"http://labs.adsabs.harvard.edu/adsabs/api/record/2008LPI....39.1101R?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o","Refractory Deep Metastable Eutectic Vapor Phase Condensates Evolve to Amorphous, but Not Quite, Equilibrium Minerals",Lunar and Planetary Institute Science Conference Abstracts,"Rietmeijer, F. J. M.; Pun, A.; Nuth, J. A.; Kimura, Y.",PI in authors,NONARTICLE; OPENACCESS; NOT REFEREED; TOC; PUB_OPENACCESS; ABSTRACT,no keywords
4200193100,NNX07AI48G,HQ,APPLICATION OF ULTRVIOLET AND INFRARED LASER MICROPROBE FOR IN SITU AND BULK MEASUREMENTS OF OXYGEN,DOUGLAS RUMBLE,DAVID LINDSTROM,CARNEGIE INSTITUTE OF WASHINGTON,4/19/07,3/14/07,3/13/10,AWARDED,NO,2012GeCoA..81...94D,"http://labs.adsabs.harvard.edu/adsabs/api/record/2012GeCoA..81...94D?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o","Origin of felsic achondrites Graves Nunataks 06128 and 06129, and ultramafic brachinites and brachinite-like achondrites by partial melting of volatile-rich primitive parent bodies",Geochimica et Cosmochimica Acta,"Day, James M. D.; Walker, Richard J.; Ash, Richard D.; Liu, Yang; Rumble, Douglas; Irving, Anthony J.; Goodrich, Cyrena A.; Tait, Kimberly; McDonough, William F.; Taylor, Lawrence A.",PI in authors,REFEREED; ARTICLE,no keywords
4200193100,NNX07AI48G,HQ,APPLICATION OF ULTRVIOLET AND INFRARED LASER MICROPROBE FOR IN SITU AND BULK MEASUREMENTS OF OXYGEN,DOUGLAS RUMBLE,DAVID LINDSTROM,CARNEGIE INSTITUTE OF WASHINGTON,4/19/07,3/14/07,3/13/10,AWARDED,NO,2011GeCoA..75.6511T,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011GeCoA..75.6511T?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o",Compositions of three low-FeO ordinary chondrites: Indications of a common origin with the H chondrites,Geochimica et Cosmochimica Acta,"Troiano, Julianne; Rumble, Douglas; Rivers, Mark L.; Friedrich, Jon M.",PI in authors,REFEREED; ARTICLE,no keywords
4200193100,NNX07AI48G,HQ,APPLICATION OF ULTRVIOLET AND INFRARED LASER MICROPROBE FOR IN SITU AND BULK MEASUREMENTS OF OXYGEN,DOUGLAS RUMBLE,DAVID LINDSTROM,CARNEGIE INSTITUTE OF WASHINGTON,4/19/07,3/14/07,3/13/10,AWARDED,NO,2011M&PS...46.1719K,"http://labs.adsabs.harvard.edu/adsabs/api/record/2011M&PS...46.1719K?fl=author,pub,aff,property,keyword,title&dev_key=8IIQgx5DrWZBwr2o","A composite Fe,Ni-FeS and enstatite-forsterite-diopside-glass vitrophyre clast in the Larkman Nunatak 04316 aubrite: Origin by pyroclastic volcanism",Meteoritics and Planetary Science,"Keil, Klaus; McCoy, Timothy J.; Wilson, Lionel; Barrat, Jean-Alix; Rumble, Doug; Meier, Matthias M. M.; Wieler, Rainer; Huss, Gary R.",PI in authors,REFEREED; ARTICLE,no keywords
